TRIP
DATE 2004-01-02 
DECLINATION     0.00
DATA
-8.217	-9.832	-7.955	-9.902
-8.217	-9.832	-8.171	-9.824
-8.217	-9.832	-8.621	-9.791
-8.217	-9.832	-9.392	-9.440
-8.217	-9.832	-9.925	-9.162
-8.217	-9.832	-10.005	-9.205
-8.217	-9.832	-9.859	-9.257
-8.217	-9.832	-9.805	-9.304
-8.217	-9.832	-9.761	-9.424
-8.217	-9.832	-9.682	-9.537
-8.217	-9.832	-9.162	-9.731
-8.217	-9.832	-8.871	-9.851
-8.217	-9.832	-8.486	-9.857
-8.947	-8.298	-9.063	-8.749
-9.063	-8.749	-9.111	-8.617
-9.063	-8.749	-8.994	-8.606
-9.063	-8.749	-8.828	-8.557
-9.063	-8.749	-8.592	-8.780
-9.063	-8.749	-8.312	-8.947
-9.063	-8.749	-8.307	-9.127
-9.063	-8.749	-8.268	-9.227
-9.063	-8.749	-8.451	-9.174
-9.063	-8.749	-8.617	-9.180
-9.063	-8.749	-8.653	-9.150
-9.063	-8.749	-8.824	-9.069
-9.063	-8.749	-9.032	-8.999
-9.063	-8.749	-9.127	-8.880
-9.063	-8.749	-9.203	-8.770
-7.955	-7.681	-8.947	-8.298
-8.947	-8.298	-8.878	-8.327
-8.947	-8.298	-8.655	-8.411
-8.947	-8.298	-8.269	-8.457
-8.947	-8.298	-7.835	-8.534
-8.947	-8.298	-7.675	-8.509
-8.947	-8.298	-7.631	-8.477
-8.947	-8.298	-7.897	-8.422
-8.947	-8.298	-8.071	-8.400
-8.947	-8.298	-8.444	-8.367
-8.947	-8.298	-8.874	-8.373
-8.947	-8.298	-9.134	-8.303
-8.947	-8.298	-9.200	-8.265
-8.494	-6.879	-7.955	-7.681
-7.955	-7.681	-7.853	-7.651
-7.955	-7.681	-8.207	-7.762
-7.955	-7.681	-8.618	-7.717
-7.955	-7.681	-8.808	-7.705
-7.955	-7.681	-8.836	-7.794
-7.955	-7.681	-8.797	-7.905
-7.955	-7.681	-8.767	-7.980
-7.955	-7.681	-8.659	-7.983
-7.955	-7.681	-8.607	-7.974
-7.955	-7.681	-8.235	-7.806
-7.955	-7.681	-8.047	-7.727
-7.955	-7.681	-7.957	-7.713
-8.494	-6.879	-8.494	-6.879
-8.494	-6.879	-8.542	-7.048
-8.494	-6.879	-8.912	-7.283
-8.494	-6.879	-9.137	-7.589
-8.494	-6.879	-9.162	-7.464
-8.494	-6.879	-8.878	-7.159
-8.494	-6.879	-8.748	-7.055
-8.494	-6.879	-8.583	-6.981
-8.494	-6.879	-8.494	-6.879
-8.494	-6.879	-9.333	-7.018
-8.494	-6.879	-9.561	-6.916
-8.494	-6.879	-9.928	-6.827
-8.494	-6.879	-10.223	-6.666
-8.494	-6.879	-9.864	-6.625
-8.494	-6.879	-9.637	-6.668
-8.494	-6.879	-9.124	-6.723
-8.494	-6.879	-8.971	-6.778
-8.494	-6.879	-8.609	-6.856
-8.494	-6.879	-8.375	-6.841
-7.905	-6.730	-8.494	-6.879
-8.494	-6.879	-8.175	-7.183
-8.494	-6.879	-8.291	-7.055
-8.494	-6.879	-7.869	-7.353
-8.494	-6.879	-7.803	-7.288
-8.494	-6.879	-8.163	-7.138
-8.494	-6.879	-8.427	-7.025
-8.494	-6.879	-8.592	-6.800
-8.494	-6.879	-8.708	-6.710
-8.494	-6.879	-8.759	-6.629
-8.494	-6.879	-8.744	-6.597
-8.494	-6.879	-8.790	-6.554
-8.494	-6.879	-8.873	-6.489
-8.494	-6.879	-8.997	-6.136
-8.494	-6.879	-8.927	-6.187
-8.494	-6.879	-9.148	-5.925
-8.494	-6.879	-8.845	-6.474
-8.494	-6.879	-8.645	-6.657
